3104	Sat May 14 15:53:11 +0000 2011	4b76d702f964a52027632ee3	{Island Packers}	{34.2443134951612,-119.26533,Ventura,CA,United States}	{Travel & Transport,}
3104	Mon Aug 30 18:45:28 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Aug 30 18:44:25 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Sun Aug 29 21:18:59 +0000 2010	4ae1d353f964a520b48721e3	{Beverly Glen Deli}	{34.12765373,-118.443912,Los Angeles,CA,United States}	{Food,}
3104	Sat Aug 28 04:36:51 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Aug 28 02:45:25 +0000 2010	3fd66200f964a520d0ee1ee3	{Kate Mantilini}	{34.06726293886176,-118.39003443717957,Beverly Hills,CA,United States}	{Food,}
3104	Fri Aug 27 17:48:01 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 27 17:48:01 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 27 17:47:54 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 27 05:48:10 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Aug 27 03:59:59 +0000 2010	4a99ace9f964a520c22f20e3	{Pitfire Pizza}	{34.05095057697329,-118.24456770397002,Los Angeles,CA,United States}	{Food,}
3104	Thu Aug 26 19:18:47 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Aug 26 19:18:32 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Aug 25 23:09:34 +0000 2010	3fd66200f964a52092ee1ee3	{In-N-Out Burger}	{33.953693952548974,-118.39676812291145,Los Angeles,CA,United States}	{Food,}
3104	Wed Aug 25 20:19:33 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Aug 25 20:19:23 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Wed Aug 25 20:18:59 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Aug 25 06:05:09 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Aug 24 21:11:43 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Tue Aug 24 21:11:31 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Aug 24 21:11:21 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Tue Aug 24 05:04:07 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Tue Aug 24 05:03:51 +0000 2010	4a47cdc4f964a52022aa1fe3	{Ebisu Japanese Tavern}	{34.0482982311931,-118.24031324735694,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Mon Aug 23 17:08:51 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Mon Aug 23 17:08:50 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Mon Aug 23 17:08:38 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Aug 23 03:06:56 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3104	Sun Aug 22 21:54:41 +0000 2010	4b8f6772f964a520955333e3	{Sunset Junction}	{34.09211297838079,-118.28012968178149,Los Angeles,CA,United States}	{Outdoors & Recreation,}
3104	Sun Aug 22 17:28:35 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sun Aug 22 03:24:56 +0000 2010	4b8f6772f964a520955333e3	{Sunset Junction}	{34.09211297838079,-118.28012968178149,Los Angeles,CA,United States}	{Outdoors & Recreation,}
3104	Sat Aug 21 22:15:39 +0000 2010	4b2c3e6ff964a52082c424e3	{K1 Speed Torrance}	{33.857839241012684,-118.28921312894492,Gardena,CA,United States}	{Arts & Entertainment,}
3104	Sat Aug 21 20:16:23 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Aug 21 20:16:01 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Sat Aug 21 07:12:49 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Aug 21 05:41:07 +0000 2010	4a1199d0f964a5202a771fe3	{Vinoteca Farfalla}	{34.10734911666667,-118.287352,Los Angeles,CA,United States}	{Nightlife Spot,}
3104	Sat Aug 21 05:40:39 +0000 2010	4abe82e8f964a5201e8e20e3	{Hollyhock House}	{34.100237192815335,-118.29432842081421,Los Angeles,CA,United States}	{Arts & Entertainment,}
3104	Fri Aug 20 16:44:56 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Fri Aug 20 16:44:52 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 20 16:44:29 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 20 15:26:48 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Aug 20 03:02:34 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Aug 19 19:15:06 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Aug 19 19:14:53 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Thu Aug 19 19:14:40 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Wed Aug 18 18:02:10 +0000 2010	4bd454e877b29c74dd669282	{Gate D37}	{36.080789,-115.139701,Las Vegas,NV,United States}	{Travel & Transport,Airport,}
3104	Wed Aug 18 18:01:41 +0000 2010	4b6da618f964a52023832ce3	{Concourse D}	{36.0816732750796,-115.13770580291748,Las Vegas,NV,United States}	{Travel & Transport,Airport,}
3104	Wed Aug 18 18:01:14 +0000 2010	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
3104	Wed Aug 18 03:18:53 +0000 2010	4b120b95f964a5208d8823e3	{Shibuya}	{36.102411122843996,-115.16959190368652,Las Vegas,NV,United States}	{Food,}
3104	Tue Aug 17 21:32:14 +0000 2010	41326e00f964a52099141fe3	{MGM Grand Hotel & Casino}	{36.102411122843996,-115.16946315765381,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3104	Tue Aug 17 21:31:39 +0000 2010	4b6df838f964a520e49f2ce3	{Mandalay Bay Convention Center}	{36.08822813608722,-115.17581462860107,Las Vegas,NV,United States}	{Performing Arts Venue,Arts & Entertainment,Convention Center,Professional & Other Places,}
3104	Tue Aug 17 13:18:47 +0000 2010	4bd7395ae914a593c1c550fa	{Gate 71A}	{33.94266570204257,-118.40000689029694,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
3104	Tue Aug 17 04:12:06 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Mon Aug 16 18:41:46 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Aug 16 18:41:34 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Mon Aug 16 18:41:21 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Sat Aug 14 02:00:55 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Sat Aug 14 02:00:42 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Fri Aug 13 16:33:00 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 13 16:32:45 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 13 16:32:43 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Fri Aug 13 02:49:59 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Fri Aug 13 02:49:09 +0000 2010	4a087129f964a520c7731fe3	{Sushi Gen}	{34.046891505971736,-118.23865141080539,Los Angeles,CA,United States}	{Food,}
3104	Thu Aug 12 20:56:57 +0000 2010	4bbd307a8a4fb7139fc43c9d	{LudoTruck}	{34.048108084909835,-118.25271606445312,Los Angeles,CA,United States}	{Food,}
3104	Thu Aug 12 15:37:16 +0000 2010	4bae13e3f964a52092813be3	{Joe's Auto Park}	{34.041705,-118.255632,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Aug 12 15:36:59 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
3104	Thu Aug 12 15:36:03 +0000 2010	4bc6562351b376b02b721b6f	{Bagatelle}	{34.041762,-118.255476,Los Angeles,CA,United States}	{Food,}
3104	Thu Aug 12 01:00:04 +0000 2010	49f65067f964a520306c1fe3	{Barker Block Lofts}	{34.04446515782708,-118.2351192408205,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,Residence,}
3104	Thu Aug 12 00:59:39 +0000 2010	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
3104	Wed Aug 11 23:56:20 +0000 2010	4b758cfff964a5208a132ee3	{Apparel Mart Building}	{34.041653966666665,-118.25575673333333,Los Angeles,CA,United States}	{Professional & Other Places,}
